0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
"Trenton-Ewing, NJ",0.006394864,0.00908882,0.010466439,0.01276475,0.015120507,0.016283067,0.01762126,0.019052484,0.020533291,0.022047666,0.023596972,0.024969345,0.026407072,0.027867668,0.029323383,0.030762372,0.032185976,0.033527051,0.034905121,0.036311385,0.037733009,0.039159542,0.040585365,0.041956158,0.043343903,0.044745429,0.046155814,0.047571538,0.048991842,0.050232019,0.051477739,0.052719569,0.053950949,0.055168737,0.056373196,0.057613613,0.058845431,0.060063343,0.061261887,0.062436474,0.063583932,0.064702649,0.065792473,0.066854487,0.06789076,0.068904094,0.069897817,0.070908773,0.071893874,0.072852692,0.073785073,0.074691382,0.075572609,0.076430359,0.077266772,0.078084422,0.078886202,0.079675228,0.080454744,0.081130073,0.08180746,0.082485615,0.083162894,0.083837838,0.08450945,0.085177308,0.085841565,0.086502891,0.087162396,0.087821543,0.088482065,0.089205177,0.089925539,0.090638746,0.091341332,0.092030711,0.0927051,0.093363428,0.094005225,0.094630521,0.095239747,0.095833658,0.096413254,0.096936335,0.097452797,0.097964411,0.098472004,0.098975934,0.09947638,0.099973514,0.100467587,0.100958965,0.101448138,0.101935708,0.102422376,0.102924536,0.10341904,0.103903898,0.104377748,0.104839768,0.105289602,0.105727291,0.106153203,0.106567971,0.106972437,0.107367601,0.107754586,0.108113361,0.108459722,0.108788443,0.109096265,0.109381309,0.10964269,0.109880236,0.110094299,0.110285603,0.110455151,0.110604137,0.110733901
"Tucson, AZ",0.009856037,0.014067083,0.015678307,0.018771953,0.022111662,0.023524175,0.025256868,0.027118935,0.029018825,0.030928649,0.032858087,0.034583681,0.036469821,0.038478132,0.040570848,0.042723088,0.044924776,0.046971161,0.049043394,0.051105337,0.053132637,0.055113255,0.057046083,0.058925326,0.060795582,0.062669984,0.064557011,0.066464945,0.068403856,0.070165232,0.07199133,0.073872624,0.075797226,0.077754892,0.079738888,0.081758425,0.083783987,0.085797204,0.087783308,0.089731414,0.091634459,0.093488801,0.095293642,0.097050428,0.098762288,0.100433557,0.102069376,0.103686792,0.105260842,0.106781918,0.108244016,0.109644109,0.110981596,0.1122578,0.113475514,0.114638623,0.115751787,0.116820196,0.117849369,0.118803845,0.11973477,0.120648712,0.121550428,0.12244376,0.123332179,0.124219086,0.125107944,0.126002321,0.12690588,0.127822338,0.128755423,0.129749982,0.130760091,0.131776265,0.1327904,0.133795946,0.134787915,0.135762792,0.136718362,0.137653534,0.138568155,0.139462843,0.140338838,0.141144701,0.141931521,0.142698444,0.143444966,0.144171035,0.144877113,0.14556419,0.14623375,0.146887717,0.147528394,0.148158393,0.148780576,0.149433645,0.150091662,0.150760346,0.151442545,0.152139401,0.152851096,0.153577321,0.154317547,0.15507119,0.15583769,0.156616555,0.157407372,0.158113667,0.158824203,0.159530785,0.160228706,0.160915668,0.161591052,0.162255425,0.162910183,0.163557308,0.164199176,0.164838435,0.1654779
"Tulsa, OK",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Tuscaloosa, AL",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Tyler, TX",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Utica-Rome, NY",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Valdosta, GA",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Vallejo-Fairfield, CA",0.015222724,0.022429828,0.025701189,0.031378526,0.037547593,0.042111741,0.047064491,0.052159259,0.057279519,0.06239816,0.067540674,0.073069071,0.078525451,0.083810411,0.088870213,0.093691404,0.09829063,0.102687205,0.106997825,0.111242483,0.115426257,0.119554182,0.123637275,0.127420268,0.131184067,0.1349187,0.138615029,0.14226972,0.145886746,0.149302603,0.152681487,0.155986218,0.159188934,0.162272238,0.165228764,0.168248909,0.171140678,0.173901457,0.176528089,0.179018956,0.181375024,0.183600091,0.185700581,0.187685122,0.189564079,0.191349108,0.193052767,0.194671024,0.196233924,0.197749944,0.199223885,0.200659233,0.202059504,0.203428866,0.204772331,0.206095712,0.207405451,0.208708424,0.210011729,0.211366647,0.212710608,0.214017826,0.215270154,0.216455642,0.217567299,0.218602021,0.219559676,0.220442357,0.221253777,0.221998796,0.222683063,0.223217976,0.223726705,0.224226145,0.224725812,0.225230835,0.225743873,0.226266302,0.226798917,0.227342336,0.227897213,0.228464348,0.229044724,0.229715423,0.230444294,0.231260032,0.232179533,0.233212061,0.234362018,0.235630737,0.237017638,0.238520959,0.240138201,0.241866403,0.2437023,0.24549185,0.247317199,0.249130284,0.250897047,0.252593625,0.25420366,0.255716339,0.257124963,0.258425894,0.259617771,0.26070094,0.261677018,0.262639522,0.26349914,0.264255858,0.264911825,0.265470638,0.265936866,0.266315729,0.266612866,0.266834174,0.266985694,0.267073529,0.267103786
"Victoria, TX",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Vineland-Millville-Bridgeton, NJ",0.005307311,0.007494673,0.008474025,0.010247707,0.012099285,0.012832108,0.01373931,0.014732549,0.015768483,0.016834182,0.017935251,0.018927016,0.020019293,0.021183206,0.022393238,0.023633666,0.024898936,0.026055379,0.027241601,0.02843904,0.029632351,0.030811965,0.031974461,0.033133486,0.034300107,0.035481974,0.036682288,0.037903421,0.03914869,0.040268152,0.041420682,0.042595655,0.043783901,0.044978936,0.046177345,0.047396832,0.048615884,0.049826139,0.051020253,0.05219248,0.053338941,0.054457571,0.055547896,0.056610739,0.057647919,0.058661985,0.059655986,0.060666607,0.061649453,0.062599399,0.063513337,0.064389804,0.065228687,0.066030939,0.066798336,0.067533258,0.068238518,0.06891721,0.069572602,0.070160952,0.070735078,0.071296125,0.071844869,0.072382063,0.072908629,0.07342575,0.073934882,0.07443773,0.074936206,0.075432379,0.075928428,0.076455247,0.076983626,0.077510631,0.078033478,0.078549785,0.079057687,0.079555867,0.080043531,0.080520346,0.080986383,0.081442044,0.081888005,0.08229987,0.082701903,0.08309212,0.083469188,0.083832342,0.084181325,0.08451631,0.084837837,0.085146742,0.0854441,0.085731167,0.086009344,0.086289881,0.08656522,0.086839121,0.087113729,0.087390223,0.087669238,0.087951132,0.088236146,0.088524495,0.088816416,0.089112191,0.089412155,0.089680638,0.089946502,0.090203038,0.090445991,0.090672813,0.090882153,0.091073518,0.091247021,0.091403211,0.09154295,0.091667321,0.091777562
"Virginia Beach-Norfolk-Newport News, VA-NC",0.00579442,0.008208036,0.009354038,0.011370971,0.013463727,0.014313072,0.015334575,0.016439978,0.017585957,0.01875968,0.019967091,0.021064603,0.02225343,0.023500487,0.0247797,0.026076804,0.027388767,0.028633263,0.029905458,0.031189649,0.032471547,0.0337418,0.034996872,0.03619738,0.037409959,0.038639459,0.039886933,0.041153273,0.042440931,0.043581243,0.044751046,0.045940134,0.047140188,0.048345821,0.049554873,0.050792793,0.052031681,0.053264026,0.05448277,0.055682191,0.056858328,0.058009036,0.059133798,0.060233453,0.061309888,0.062365773,0.063404313,0.064469835,0.065510406,0.066521746,0.067501006,0.068446665,0.069358386,0.070236837,0.071083495,0.071900461,0.072690296,0.073455878,0.074200292,0.074862053,0.075512664,0.076153477,0.076785263,0.077408684,0.078024555,0.078633967,0.079238322,0.079839306,0.080438852,0.081039079,0.08164224,0.082291374,0.082941948,0.083589231,0.084229265,0.084858924,0.085475904,0.086078661,0.086666317,0.087238561,0.087795551,0.08833782,0.088866204,0.089345979,0.08981553,0.090275036,0.090724464,0.09116378,0.09159308,0.092012658,0.092423017,0.092824866,0.093219091,0.093606734,0.093988957,0.09438255,0.094771368,0.095157434,0.095541864,0.095925281,0.096308072,0.09669055,0.097073034,0.097455901,0.097839593,0.098224625,0.09861157,0.098958368,0.09930071,0.099631856,0.099947585,0.100245424,0.100524128,0.100783324,0.101023254,0.101244603,0.101448367,0.101635763,0.10180816
"Visalia-Porterville, CA",0.011844721,0.016647346,0.017685179,0.020692523,0.023987716,0.024984079,0.026476405,0.028255418,0.030198572,0.032252855,0.034411552,0.036513457,0.038882328,0.041466444,0.044213858,0.047086689,0.050063408,0.052777754,0.055538017,0.058264915,0.06090925,0.063446961,0.065873401,0.068204535,0.070496283,0.072779042,0.075068771,0.077376986,0.079715752,0.081688709,0.083700681,0.085716456,0.087710936,0.089668624,0.09158259,0.093584099,0.095558496,0.097516872,0.099462695,0.101395963,0.103315746,0.105221511,0.107113685,0.108993779,0.110864289,0.112728499,0.114590269,0.116570601,0.118528449,0.120446654,0.122314458,0.124126111,0.125879758,0.127576511,0.129219673,0.130814117,0.132365788,0.133881313,0.135367706,0.136702652,0.138012616,0.13929356,0.14054197,0.141755351,0.142932433,0.144073174,0.145178648,0.146250889,0.147292709,0.148307542,0.14929929,0.150358334,0.151399526,0.152417625,0.15340859,0.154369648,0.155299256,0.156196987,0.157063373,0.157899737,0.158708031,0.159490693,0.160250523,0.160906809,0.161558255,0.162213137,0.162876125,0.163549796,0.164235604,0.164934461,0.165647079,0.166374146,0.167116412,0.167874713,0.168649973,0.169351783,0.170061721,0.170775159,0.171487827,0.172196028,0.172896744,0.173587649,0.174267067,0.174933912,0.175587612,0.176228033,0.176855408,0.177476163,0.17807949,0.178658869,0.179209792,0.179729319,0.18021576,0.180668434,0.181087464,0.181473625,0.181828216,0.182152952,0.182449887
"Waco, TX",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Warner Robins, GA",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Warren-Troy-Farmington Hills, MI  (MSAD)",0.011964061,0.018094348,0.020907485,0.025554836,0.030759592,0.036298466,0.041864975,0.04729973,0.052553993,0.057637406,0.062589446,0.066974205,0.071339599,0.075595636,0.079693812,0.083619382,0.087382074,0.090673242,0.093884346,0.097018081,0.100073721,0.103054478,0.105970175,0.108746902,0.111459397,0.114102767,0.116677294,0.119189696,0.121653046,0.124212706,0.126737981,0.129211926,0.13161979,0.133951858,0.136204346,0.138400397,0.140499591,0.142483929,0.144340981,0.146063662,0.1476498,0.149101491,0.150424358,0.151626828,0.152719504,0.153714638,0.154625705,0.155205761,0.155761592,0.15631503,0.156876849,0.157451733,0.15804146,0.1586468,0.159268577,0.159908198,0.160567855,0.161250543,0.161959971,0.162830817,0.163698814,0.164540478,0.165340358,0.166088986,0.166781378,0.167415905,0.167993411,0.168516546,0.168989249,0.169416361,0.169803334,0.170076736,0.170359897,0.170678206,0.171045797,0.171470077,0.171954654,0.172501162,0.173110359,0.173782746,0.174518886,0.175319544,0.176185706,0.177281162,0.178444148,0.179669403,0.180951932,0.182287444,0.183672548,0.185104784,0.18658255,0.18810497,0.189671751,0.191283035,0.19293927,0.194459529,0.195984319,0.19748447,0.198939116,0.200333624,0.201658088,0.202906182,0.204074296,0.205160877,0.206165936,0.207090667,0.207937164,0.208709881,0.209426676,0.210095047,0.210720722,0.211308292,0.211861656,0.212384311,0.212879531,0.213350471,0.213800223,0.214231839,0.214648343
"Washington-Arlington-Alexandria, DC-VA-MD-WV (MSAD)",0.009808958,0.013847953,0.013939674,0.016052254,0.018678151,0.020035727,0.021842191,0.023894792,0.026076543,0.02833541,0.030660086,0.033085683,0.035600181,0.038153347,0.040710871,0.043256104,0.045786879,0.04812186,0.050484636,0.052837042,0.055150102,0.057406571,0.059600244,0.061559159,0.063493087,0.065408908,0.067307504,0.069189482,0.071057844,0.072572311,0.074067147,0.075514,0.076895011,0.078201176,0.079430826,0.080770684,0.082054065,0.083296368,0.084506047,0.085687903,0.086845179,0.087980735,0.08909763,0.09019935,0.091289839,0.092373434,0.093454763,0.094632946,0.095798014,0.09694296,0.098063273,0.099156732,0.100223133,0.10126396,0.102282041,0.10328122,0.104266068,0.105241641,0.106213272,0.10706143,0.107911971,0.108754232,0.109579457,0.110380958,0.111154079,0.111896013,0.112605562,0.113282863,0.11392915,0.114546519,0.11513775,0.115722457,0.116286142,0.116828423,0.117348744,0.117846757,0.118322543,0.118776694,0.119210318,0.119624998,0.120022731,0.120405855,0.120776988,0.121182278,0.12159635,0.12202883,0.122484961,0.122967361,0.123477172,0.124014761,0.124580144,0.125173236,0.125793972,0.126442375,0.127118572,0.127692312,0.12827593,0.128857998,0.12943018,0.12998651,0.130522857,0.13103653,0.131525955,0.131990431,0.132429935,0.132844966,0.133236427,0.133671787,0.134086258,0.134478273,0.134846594,0.135190393,0.135509289,0.135803341,0.136073017,0.136319145,0.136542872,0.136745607,0.136928985
"Waterloo-Cedar Falls, IA",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Wausau, WI",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
