0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
"Trenton-Ewing, NJ",0.006394864,0.00908882,0.010458517,0.012744677,0.015096633,0.016273799,0.017640068,0.019111269,0.020641312,0.022211909,0.023822942,0.025248072,0.026746529,0.028275344,0.029806509,0.031327738,0.032839649,0.034296968,0.035791331,0.037310712,0.038840478,0.040369274,0.04189107,0.043341476,0.044802207,0.046269665,0.047738679,0.049205612,0.050669674,0.051930897,0.053191634,0.054441193,0.055672543,0.056882563,0.058071843,0.059298569,0.060509415,0.061700518,0.062867496,0.064006568,0.065115168,0.066192143,0.067237694,0.068253177,0.069240873,0.07020376,0.071145304,0.072108303,0.073044508,0.073954241,0.074837845,0.075696016,0.076529956,0.077341408,0.078132597,0.078906148,0.079664988,0.080412245,0.081151171,0.081785319,0.082422819,0.083062444,0.083702601,0.084341882,0.084979362,0.085614715,0.086248215,0.086880678,0.087513378,0.088147956,0.08878633,0.089493326,0.090200273,0.090903113,0.091598463,0.09228367,0.092956801,0.093616592,0.094262377,0.09489399,0.095511683,0.096116046,0.096707932,0.097242299,0.097771333,0.098295277,0.098813918,0.099326906,0.099833951,0.100334926,0.100829906,0.101319175,0.101803203,0.102282627,0.102758217,0.103244066,0.10371934,0.104182636,0.104633061,0.105070192,0.105494032,0.105904953,0.106303644,0.106691043,0.10706829,0.107436674,0.107797592,0.108138991,0.10846913,0.108782397,0.109075187,0.109345325,0.109591673,0.109813853,0.110012046,0.110186852,0.110339173,0.110470139,0.110581046
"Tucson, AZ",0.009856037,0.014067083,0.015668564,0.01874392,0.022078199,0.023514917,0.025293878,0.027218312,0.02919274,0.031186841,0.033208758,0.03501312,0.036984612,0.039079668,0.041257081,0.043489621,0.045765532,0.047902787,0.050059093,0.052198699,0.054297825,0.056344863,0.058338832,0.060250846,0.062146137,0.064037609,0.065933753,0.067843001,0.069775658,0.07152215,0.073328447,0.075185128,0.077080789,0.079005834,0.08095422,0.082943,0.084934751,0.086911542,0.088858886,0.090766069,0.092626133,0.094435498,0.09619342,0.097901395,0.099562607,0.10118146,0.102763178,0.104332704,0.105857648,0.107329303,0.108742229,0.110093734,0.111383397,0.112612612,0.113784179,0.114901946,0.115970513,0.116994992,0.117980821,0.118882325,0.119760998,0.120623111,0.121473203,0.122314967,0.12315178,0.123986997,0.124824081,0.125666639,0.126518406,0.127383211,0.128264915,0.129217943,0.130187518,0.131164805,0.132141955,0.133112417,0.134071042,0.135014056,0.13593894,0.136844273,0.137729572,0.138595131,0.139441881,0.140213726,0.140966942,0.141700679,0.14241454,0.143108627,0.143783589,0.144440607,0.145081355,0.145707943,0.146322842,0.146928818,0.147528869,0.148160028,0.148797475,0.14944709,0.150111918,0.150793314,0.151491672,0.152206878,0.152938583,0.153686353,0.154449749,0.155228374,0.156021877,0.156745849,0.157476618,0.158204392,0.158923334,0.159630348,0.16032426,0.161005255,0.16167448,0.162333762,0.162985402,0.163632027,0.164276475
"Tulsa, OK",0.003579216,0.005419308,0.006843336,0.008513775,0.010201776,0.011420561,0.012743737,0.01411904,0.015521738,0.01694704,0.018402759,0.019978425,0.021557941,0.023108399,0.024610242,0.026056219,0.027448654,0.028797983,0.030109694,0.031386627,0.032629,0.033837937,0.035016832,0.036096212,0.03717087,0.038243509,0.039314796,0.040385627,0.041458217,0.042543821,0.043629483,0.044703663,0.045758412,0.046789372,0.047795465,0.048752738,0.049685542,0.050587007,0.051451681,0.052275778,0.053057247,0.053795656,0.054491958,0.055148226,0.055767395,0.056353027,0.05690913,0.057439419,0.057947011,0.058435706,0.058907347,0.059362859,0.059802908,0.060228256,0.060639918,0.06103922,0.061427778,0.06180746,0.062180331,0.062563261,0.06293873,0.063301981,0.063649888,0.063980673,0.064293684,0.064589207,0.064868285,0.065132562,0.065384145,0.065625491,0.065859308,0.066069585,0.066280099,0.066492937,0.066708588,0.066926742,0.067146795,0.067368145,0.067590355,0.067813218,0.068036775,0.068261311,0.068487319,0.068716932,0.068952575,0.069193463,0.069438829,0.069688071,0.069940837,0.070197052,0.070456916,0.070720878,0.070989598,0.07126391,0.071544781,0.07185071,0.072160651,0.072474569,0.07279212,0.073112888,0.073436545,0.073762919,0.074092029,0.074424077,0.074759433,0.075098613,0.075442248,0.075780391,0.076116508,0.076441811,0.076750642,0.077039501,0.077306404,0.077550436,0.077771437,0.077969788,0.078146253,0.078301867,0.078437857
"Tuscaloosa, AL",0.003579216,0.005419308,0.006843336,0.008513775,0.010201776,0.011420561,0.012743737,0.01411904,0.015521738,0.01694704,0.018402759,0.019978425,0.021557941,0.023108399,0.024610242,0.026056219,0.027448654,0.028797983,0.030109694,0.031386627,0.032629,0.033837937,0.035016832,0.036096212,0.03717087,0.038243509,0.039314796,0.040385627,0.041458217,0.042543821,0.043629483,0.044703663,0.045758412,0.046789372,0.047795465,0.048752738,0.049685542,0.050587007,0.051451681,0.052275778,0.053057247,0.053795656,0.054491958,0.055148226,0.055767395,0.056353027,0.05690913,0.057439419,0.057947011,0.058435706,0.058907347,0.059362859,0.059802908,0.060228256,0.060639918,0.06103922,0.061427778,0.06180746,0.062180331,0.062563261,0.06293873,0.063301981,0.063649888,0.063980673,0.064293684,0.064589207,0.064868285,0.065132562,0.065384145,0.065625491,0.065859308,0.066069585,0.066280099,0.066492937,0.066708588,0.066926742,0.067146795,0.067368145,0.067590355,0.067813218,0.068036775,0.068261311,0.068487319,0.068716932,0.068952575,0.069193463,0.069438829,0.069688071,0.069940837,0.070197052,0.070456916,0.070720878,0.070989598,0.07126391,0.071544781,0.07185071,0.072160651,0.072474569,0.07279212,0.073112888,0.073436545,0.073762919,0.074092029,0.074424077,0.074759433,0.075098613,0.075442248,0.075780391,0.076116508,0.076441811,0.076750642,0.077039501,0.077306404,0.077550436,0.077771437,0.077969788,0.078146253,0.078301867,0.078437857
"Tyler, TX",0.003579216,0.005419308,0.006843336,0.008513775,0.010201776,0.011420561,0.012743737,0.01411904,0.015521738,0.01694704,0.018402759,0.019978425,0.021557941,0.023108399,0.024610242,0.026056219,0.027448654,0.028797983,0.030109694,0.031386627,0.032629,0.033837937,0.035016832,0.036096212,0.03717087,0.038243509,0.039314796,0.040385627,0.041458217,0.042543821,0.043629483,0.044703663,0.045758412,0.046789372,0.047795465,0.048752738,0.049685542,0.050587007,0.051451681,0.052275778,0.053057247,0.053795656,0.054491958,0.055148226,0.055767395,0.056353027,0.05690913,0.057439419,0.057947011,0.058435706,0.058907347,0.059362859,0.059802908,0.060228256,0.060639918,0.06103922,0.061427778,0.06180746,0.062180331,0.062563261,0.06293873,0.063301981,0.063649888,0.063980673,0.064293684,0.064589207,0.064868285,0.065132562,0.065384145,0.065625491,0.065859308,0.066069585,0.066280099,0.066492937,0.066708588,0.066926742,0.067146795,0.067368145,0.067590355,0.067813218,0.068036775,0.068261311,0.068487319,0.068716932,0.068952575,0.069193463,0.069438829,0.069688071,0.069940837,0.070197052,0.070456916,0.070720878,0.070989598,0.07126391,0.071544781,0.07185071,0.072160651,0.072474569,0.07279212,0.073112888,0.073436545,0.073762919,0.074092029,0.074424077,0.074759433,0.075098613,0.075442248,0.075780391,0.076116508,0.076441811,0.076750642,0.077039501,0.077306404,0.077550436,0.077771437,0.077969788,0.078146253,0.078301867,0.078437857
"Utica-Rome, NY",0.003579216,0.005419308,0.006843336,0.008513775,0.010201776,0.011420561,0.012743737,0.01411904,0.015521738,0.01694704,0.018402759,0.019978425,0.021557941,0.023108399,0.024610242,0.026056219,0.027448654,0.028797983,0.030109694,0.031386627,0.032629,0.033837937,0.035016832,0.036096212,0.03717087,0.038243509,0.039314796,0.040385627,0.041458217,0.042543821,0.043629483,0.044703663,0.045758412,0.046789372,0.047795465,0.048752738,0.049685542,0.050587007,0.051451681,0.052275778,0.053057247,0.053795656,0.054491958,0.055148226,0.055767395,0.056353027,0.05690913,0.057439419,0.057947011,0.058435706,0.058907347,0.059362859,0.059802908,0.060228256,0.060639918,0.06103922,0.061427778,0.06180746,0.062180331,0.062563261,0.06293873,0.063301981,0.063649888,0.063980673,0.064293684,0.064589207,0.064868285,0.065132562,0.065384145,0.065625491,0.065859308,0.066069585,0.066280099,0.066492937,0.066708588,0.066926742,0.067146795,0.067368145,0.067590355,0.067813218,0.068036775,0.068261311,0.068487319,0.068716932,0.068952575,0.069193463,0.069438829,0.069688071,0.069940837,0.070197052,0.070456916,0.070720878,0.070989598,0.07126391,0.071544781,0.07185071,0.072160651,0.072474569,0.07279212,0.073112888,0.073436545,0.073762919,0.074092029,0.074424077,0.074759433,0.075098613,0.075442248,0.075780391,0.076116508,0.076441811,0.076750642,0.077039501,0.077306404,0.077550436,0.077771437,0.077969788,0.078146253,0.078301867,0.078437857
"Valdosta, GA",0.003579216,0.005419308,0.006843336,0.008513775,0.010201776,0.011420561,0.012743737,0.01411904,0.015521738,0.01694704,0.018402759,0.019978425,0.021557941,0.023108399,0.024610242,0.026056219,0.027448654,0.028797983,0.030109694,0.031386627,0.032629,0.033837937,0.035016832,0.036096212,0.03717087,0.038243509,0.039314796,0.040385627,0.041458217,0.042543821,0.043629483,0.044703663,0.045758412,0.046789372,0.047795465,0.048752738,0.049685542,0.050587007,0.051451681,0.052275778,0.053057247,0.053795656,0.054491958,0.055148226,0.055767395,0.056353027,0.05690913,0.057439419,0.057947011,0.058435706,0.058907347,0.059362859,0.059802908,0.060228256,0.060639918,0.06103922,0.061427778,0.06180746,0.062180331,0.062563261,0.06293873,0.063301981,0.063649888,0.063980673,0.064293684,0.064589207,0.064868285,0.065132562,0.065384145,0.065625491,0.065859308,0.066069585,0.066280099,0.066492937,0.066708588,0.066926742,0.067146795,0.067368145,0.067590355,0.067813218,0.068036775,0.068261311,0.068487319,0.068716932,0.068952575,0.069193463,0.069438829,0.069688071,0.069940837,0.070197052,0.070456916,0.070720878,0.070989598,0.07126391,0.071544781,0.07185071,0.072160651,0.072474569,0.07279212,0.073112888,0.073436545,0.073762919,0.074092029,0.074424077,0.074759433,0.075098613,0.075442248,0.075780391,0.076116508,0.076441811,0.076750642,0.077039501,0.077306404,0.077550436,0.077771437,0.077969788,0.078146253,0.078301867,0.078437857
"Vallejo-Fairfield, CA",0.015222724,0.022429828,0.025690233,0.031344971,0.037497794,0.042058571,0.047021056,0.052135578,0.057283324,0.062435885,0.06761819,0.073181158,0.07867964,0.084015582,0.089135857,0.09402705,0.098705431,0.103203653,0.107619699,0.111968796,0.116252668,0.120473971,0.124641993,0.12850207,0.132332732,0.136123258,0.139864394,0.143553043,0.147193591,0.150604959,0.153973253,0.157263784,0.160450485,0.16351717,0.166457222,0.169465836,0.17234417,0.175088322,0.177694298,0.180159966,0.182486009,0.184676111,0.186736703,0.188676513,0.190506074,0.192237268,0.193882928,0.195436117,0.196932935,0.198384201,0.199796255,0.201173567,0.20252024,0.203840768,0.205140303,0.206424673,0.207700247,0.208973766,0.210252146,0.21158532,0.212911099,0.214203779,0.215445228,0.216623476,0.217731502,0.218766168,0.219727315,0.220617006,0.221438929,0.222197917,0.222899587,0.223455031,0.223986608,0.224510524,0.225035848,0.2255674,0.226107609,0.226657658,0.227218168,0.227789582,0.228372376,0.228967164,0.229574732,0.230274331,0.231031126,0.231872778,0.232815647,0.233868806,0.235036685,0.236320797,0.237720837,0.239235372,0.240862263,0.242598915,0.244442429,0.246243533,0.248079246,0.249902928,0.25168147,0.253391633,0.255017447,0.256548324,0.257977672,0.259301873,0.260519523,0.261630873,0.262637408,0.263635063,0.264532296,0.265326497,0.266018037,0.266609312,0.2671041,0.267507118,0.267823713,0.268059637,0.268220898,0.268313644,0.268344084
"Victoria, TX",0.003579216,0.005419308,0.006843336,0.008513775,0.010201776,0.011420561,0.012743737,0.01411904,0.015521738,0.01694704,0.018402759,0.019978425,0.021557941,0.023108399,0.024610242,0.026056219,0.027448654,0.028797983,0.030109694,0.031386627,0.032629,0.033837937,0.035016832,0.036096212,0.03717087,0.038243509,0.039314796,0.040385627,0.041458217,0.042543821,0.043629483,0.044703663,0.045758412,0.046789372,0.047795465,0.048752738,0.049685542,0.050587007,0.051451681,0.052275778,0.053057247,0.053795656,0.054491958,0.055148226,0.055767395,0.056353027,0.05690913,0.057439419,0.057947011,0.058435706,0.058907347,0.059362859,0.059802908,0.060228256,0.060639918,0.06103922,0.061427778,0.06180746,0.062180331,0.062563261,0.06293873,0.063301981,0.063649888,0.063980673,0.064293684,0.064589207,0.064868285,0.065132562,0.065384145,0.065625491,0.065859308,0.066069585,0.066280099,0.066492937,0.066708588,0.066926742,0.067146795,0.067368145,0.067590355,0.067813218,0.068036775,0.068261311,0.068487319,0.068716932,0.068952575,0.069193463,0.069438829,0.069688071,0.069940837,0.070197052,0.070456916,0.070720878,0.070989598,0.07126391,0.071544781,0.07185071,0.072160651,0.072474569,0.07279212,0.073112888,0.073436545,0.073762919,0.074092029,0.074424077,0.074759433,0.075098613,0.075442248,0.075780391,0.076116508,0.076441811,0.076750642,0.077039501,0.077306404,0.077550436,0.077771437,0.077969788,0.078146253,0.078301867,0.078437857
"Vineland-Millville-Bridgeton, NJ",0.005307311,0.007494673,0.008463802,0.010220422,0.012069045,0.01282972,0.01378926,0.01485377,0.015975037,0.017136572,0.018341641,0.019423343,0.020613069,0.021878133,0.023190354,0.024532036,0.025896099,0.027178789,0.028485532,0.029796999,0.031097824,0.032378633,0.033636123,0.034863467,0.036090723,0.0373248,0.038568557,0.03982426,0.041095271,0.042222564,0.043376521,0.044545985,0.045721826,0.046897932,0.048071444,0.049271043,0.050463987,0.051642974,0.052801474,0.053934368,0.055038252,0.056111428,0.057153716,0.058166175,0.059150826,0.06011039,0.061048073,0.062007465,0.062938237,0.063836059,0.064698319,0.065523853,0.066312712,0.06706593,0.067785311,0.06847323,0.06913247,0.069766088,0.070377308,0.070916201,0.071441974,0.071955628,0.072457829,0.072949258,0.073430808,0.073903675,0.074369363,0.074829666,0.075286612,0.075742414,0.076199412,0.076693215,0.07719026,0.077688211,0.078184563,0.078677002,0.079163608,0.079642936,0.080114033,0.080576398,0.08102993,0.081474873,0.081911754,0.082314387,0.082708758,0.083091821,0.083461573,0.083816846,0.084157158,0.084482593,0.08479369,0.085091348,0.085376746,0.085651277,0.085916489,0.086181846,0.086441437,0.086699142,0.086957252,0.087217107,0.08747952,0.08774504,0.088014104,0.088287124,0.08856453,0.088846793,0.08913442,0.089400228,0.089665038,0.089921426,0.09016458,0.090391509,0.090600519,0.090790849,0.09096241,0.091115603,0.091251186,0.091370176,0.091473778
"Virginia Beach-Norfolk-Newport News, VA-NC",0.00579442,0.008208036,0.009344376,0.011345194,0.013434668,0.014309893,0.015380423,0.016553517,0.017781247,0.019047186,0.020354826,0.021540519,0.022825402,0.024172805,0.025554338,0.026954049,0.028367534,0.02973681,0.031129134,0.032527737,0.033918009,0.035290549,0.036641778,0.0379154,0.039193018,0.040478766,0.041773378,0.043077668,0.044394153,0.045546576,0.046721306,0.04790717,0.049095683,0.050281766,0.051463824,0.052676418,0.053882843,0.055077079,0.056253175,0.057406223,0.058532862,0.059631391,0.060701629,0.061744675,0.062762627,0.063758328,0.06473514,0.065744338,0.066727864,0.067682215,0.068605045,0.069495146,0.070352366,0.071177474,0.071971998,0.072738054,0.0734782,0.074195298,0.074892411,0.07550255,0.076102911,0.076694704,0.077278613,0.077855247,0.078425415,0.078990243,0.079551199,0.080110074,0.080668929,0.081230036,0.081795817,0.082414714,0.083037197,0.083659025,0.084276407,0.084886181,0.085485893,0.086073792,0.086648773,0.087210295,0.087758298,0.088293117,0.088815406,0.089287726,0.089751175,0.090205075,0.090648837,0.09108208,0.091504701,0.091916893,0.092319137,0.092712168,0.093096938,0.093474575,0.093846347,0.094227088,0.094602417,0.094974567,0.095344872,0.095714172,0.096083079,0.096452126,0.096821858,0.097192864,0.097565793,0.097941352,0.098320292,0.098668674,0.099014323,0.099349654,0.099669799,0.099971784,0.100253979,0.100515719,0.100757029,0.100978439,0.101180835,0.101365367,0.101533371
"Visalia-Porterville, CA",0.011844721,0.016647346,0.017674268,0.020655019,0.023929892,0.024931889,0.026453481,0.028277821,0.030276886,0.032394214,0.034620957,0.036762174,0.039173132,0.041801376,0.044594066,0.047512342,0.0505337,0.053328672,0.056167223,0.058970139,0.061688529,0.064298522,0.0667954,0.069170286,0.071501755,0.073818166,0.076134348,0.07846131,0.080811024,0.082763117,0.084749782,0.086737848,0.088703705,0.090632949,0.092519459,0.09451298,0.096478396,0.098425481,0.100356751,0.102271533,0.104168449,0.106046703,0.107906603,0.109749652,0.111578427,0.113396362,0.115207516,0.117140774,0.119048903,0.120916778,0.122734989,0.124498647,0.126206418,0.127859693,0.1294619,0.131017922,0.132533643,0.134015582,0.135470613,0.136768075,0.13804295,0.139290883,0.14050809,0.141691841,0.142840657,0.143954318,0.145033751,0.14608086,0.147098359,0.148089598,0.149058419,0.150096696,0.151116951,0.152113919,0.15308361,0.15402331,0.154931529,0.155807872,0.156652878,0.157467851,0.158254701,0.159015808,0.159753893,0.16038785,0.161017162,0.161649947,0.162290813,0.162942333,0.163605998,0.164282778,0.164973459,0.165678805,0.166399648,0.167136905,0.167891574,0.168571226,0.169258966,0.169950799,0.170642986,0.171332279,0.172016036,0.172692248,0.173359504,0.174016936,0.174664148,0.175301145,0.175928262,0.176563893,0.177185649,0.177784598,0.178354493,0.178891147,0.179391976,0.179855667,0.18028191,0.180671196,0.18102466,0.181343948,0.181631127
"Waco, TX",0.003579216,0.005419308,0.006843336,0.008513775,0.010201776,0.011420561,0.012743737,0.01411904,0.015521738,0.01694704,0.018402759,0.019978425,0.021557941,0.023108399,0.024610242,0.026056219,0.027448654,0.028797983,0.030109694,0.031386627,0.032629,0.033837937,0.035016832,0.036096212,0.03717087,0.038243509,0.039314796,0.040385627,0.041458217,0.042543821,0.043629483,0.044703663,0.045758412,0.046789372,0.047795465,0.048752738,0.049685542,0.050587007,0.051451681,0.052275778,0.053057247,0.053795656,0.054491958,0.055148226,0.055767395,0.056353027,0.05690913,0.057439419,0.057947011,0.058435706,0.058907347,0.059362859,0.059802908,0.060228256,0.060639918,0.06103922,0.061427778,0.06180746,0.062180331,0.062563261,0.06293873,0.063301981,0.063649888,0.063980673,0.064293684,0.064589207,0.064868285,0.065132562,0.065384145,0.065625491,0.065859308,0.066069585,0.066280099,0.066492937,0.066708588,0.066926742,0.067146795,0.067368145,0.067590355,0.067813218,0.068036775,0.068261311,0.068487319,0.068716932,0.068952575,0.069193463,0.069438829,0.069688071,0.069940837,0.070197052,0.070456916,0.070720878,0.070989598,0.07126391,0.071544781,0.07185071,0.072160651,0.072474569,0.07279212,0.073112888,0.073436545,0.073762919,0.074092029,0.074424077,0.074759433,0.075098613,0.075442248,0.075780391,0.076116508,0.076441811,0.076750642,0.077039501,0.077306404,0.077550436,0.077771437,0.077969788,0.078146253,0.078301867,0.078437857
"Warner Robins, GA",0.003579216,0.005419308,0.006843336,0.008513775,0.010201776,0.011420561,0.012743737,0.01411904,0.015521738,0.01694704,0.018402759,0.019978425,0.021557941,0.023108399,0.024610242,0.026056219,0.027448654,0.028797983,0.030109694,0.031386627,0.032629,0.033837937,0.035016832,0.036096212,0.03717087,0.038243509,0.039314796,0.040385627,0.041458217,0.042543821,0.043629483,0.044703663,0.045758412,0.046789372,0.047795465,0.048752738,0.049685542,0.050587007,0.051451681,0.052275778,0.053057247,0.053795656,0.054491958,0.055148226,0.055767395,0.056353027,0.05690913,0.057439419,0.057947011,0.058435706,0.058907347,0.059362859,0.059802908,0.060228256,0.060639918,0.06103922,0.061427778,0.06180746,0.062180331,0.062563261,0.06293873,0.063301981,0.063649888,0.063980673,0.064293684,0.064589207,0.064868285,0.065132562,0.065384145,0.065625491,0.065859308,0.066069585,0.066280099,0.066492937,0.066708588,0.066926742,0.067146795,0.067368145,0.067590355,0.067813218,0.068036775,0.068261311,0.068487319,0.068716932,0.068952575,0.069193463,0.069438829,0.069688071,0.069940837,0.070197052,0.070456916,0.070720878,0.070989598,0.07126391,0.071544781,0.07185071,0.072160651,0.072474569,0.07279212,0.073112888,0.073436545,0.073762919,0.074092029,0.074424077,0.074759433,0.075098613,0.075442248,0.075780391,0.076116508,0.076441811,0.076750642,0.077039501,0.077306404,0.077550436,0.077771437,0.077969788,0.078146253,0.078301867,0.078437857
"Warren-Troy-Farmington Hills, MI  (MSAD)",0.011964061,0.018094348,0.020901574,0.025542647,0.03075292,0.036300822,0.041887936,0.0473541,0.052648619,0.057779525,0.062785418,0.067244341,0.071691991,0.076037427,0.080231149,0.084257507,0.088125431,0.091518717,0.094832996,0.098067295,0.101218401,0.104287817,0.107284156,0.110143559,0.11292715,0.115629346,0.11825031,0.120796942,0.123282646,0.125861106,0.128397482,0.130876552,0.133284954,0.135614011,0.137860653,0.140049785,0.142138399,0.144107741,0.145945057,0.147643195,0.149200055,0.150617876,0.151902457,0.153062424,0.154108593,0.155053445,0.155910713,0.156424622,0.156914168,0.157402388,0.157900843,0.158414692,0.158945958,0.159495491,0.160064075,0.160652992,0.16126425,0.161900616,0.162565543,0.163392364,0.16421771,0.165020077,0.165785461,0.166505473,0.167175951,0.167795913,0.168366729,0.168891487,0.169374504,0.169820947,0.170236547,0.170543894,0.17086966,0.171237002,0.17165854,0.172140668,0.172686332,0.173296755,0.173972453,0.174713799,0.175521299,0.176395692,0.177337955,0.178518335,0.17976799,0.181080132,0.18244879,0.183869064,0.1853372,0.186850533,0.188407345,0.190006702,0.19164827,0.193332158,0.195058765,0.196646842,0.198236144,0.199797531,0.201310098,0.202759153,0.20413472,0.205430413,0.20664257,0.207769595,0.208811465,0.209769345,0.21064531,0.211443515,0.21218314,0.212871918,0.213515761,0.214119408,0.214686893,0.215221836,0.215727632,0.216207553,0.216664811,0.21710258,0.217524008
"Washington-Arlington-Alexandria, DC-VA-MD-WV (MSAD)",0.009808958,0.013847953,0.013930761,0.016021876,0.018629772,0.01998625,0.021806855,0.023883651,0.026095786,0.028388961,0.030750778,0.033191714,0.035725465,0.038304019,0.040893924,0.043478533,0.046055193,0.048474724,0.050924686,0.053364612,0.05576417,0.058105279,0.06038116,0.062406363,0.064403966,0.066379326,0.068332376,0.070263198,0.072174557,0.073702494,0.075207259,0.076661426,0.078047753,0.079357669,0.080589829,0.081941562,0.083233956,0.084481775,0.085693051,0.08687232,0.088022678,0.089146933,0.090248158,0.091329905,0.092396222,0.093451574,0.094500736,0.095647136,0.096777905,0.097887469,0.098972293,0.100030803,0.101063206,0.102071232,0.103057831,0.104026893,0.104982971,0.105931065,0.106876421,0.107697599,0.108522352,0.109340145,0.110142304,0.11092219,0.111675176,0.112398479,0.113090915,0.113752641,0.114384909,0.114989838,0.115570225,0.116145056,0.116699905,0.117234144,0.117747135,0.11823854,0.118708496,0.119157668,0.119587246,0.119998885,0.120394647,0.12077692,0.121148357,0.121555724,0.121972647,0.122407832,0.122865915,0.123349126,0.123858372,0.124393891,0.124955651,0.125543568,0.126157624,0.126797911,0.127464646,0.128026617,0.128597011,0.129164908,0.129722358,0.130263694,0.13078504,0.131283921,0.131758961,0.132209642,0.132636109,0.133039021,0.133419431,0.13385265,0.134266534,0.134658438,0.135026318,0.135368742,0.135684874,0.135974435,0.136237647,0.136475166,0.136688022,0.13687756,0.137045389
"Waterloo-Cedar Falls, IA",0.003579216,0.005419308,0.006843336,0.008513775,0.010201776,0.011420561,0.012743737,0.01411904,0.015521738,0.01694704,0.018402759,0.019978425,0.021557941,0.023108399,0.024610242,0.026056219,0.027448654,0.028797983,0.030109694,0.031386627,0.032629,0.033837937,0.035016832,0.036096212,0.03717087,0.038243509,0.039314796,0.040385627,0.041458217,0.042543821,0.043629483,0.044703663,0.045758412,0.046789372,0.047795465,0.048752738,0.049685542,0.050587007,0.051451681,0.052275778,0.053057247,0.053795656,0.054491958,0.055148226,0.055767395,0.056353027,0.05690913,0.057439419,0.057947011,0.058435706,0.058907347,0.059362859,0.059802908,0.060228256,0.060639918,0.06103922,0.061427778,0.06180746,0.062180331,0.062563261,0.06293873,0.063301981,0.063649888,0.063980673,0.064293684,0.064589207,0.064868285,0.065132562,0.065384145,0.065625491,0.065859308,0.066069585,0.066280099,0.066492937,0.066708588,0.066926742,0.067146795,0.067368145,0.067590355,0.067813218,0.068036775,0.068261311,0.068487319,0.068716932,0.068952575,0.069193463,0.069438829,0.069688071,0.069940837,0.070197052,0.070456916,0.070720878,0.070989598,0.07126391,0.071544781,0.07185071,0.072160651,0.072474569,0.07279212,0.073112888,0.073436545,0.073762919,0.074092029,0.074424077,0.074759433,0.075098613,0.075442248,0.075780391,0.076116508,0.076441811,0.076750642,0.077039501,0.077306404,0.077550436,0.077771437,0.077969788,0.078146253,0.078301867,0.078437857
"Wausau, WI",0.003579216,0.005419308,0.006843336,0.008513775,0.010201776,0.011420561,0.012743737,0.01411904,0.015521738,0.01694704,0.018402759,0.019978425,0.021557941,0.023108399,0.024610242,0.026056219,0.027448654,0.028797983,0.030109694,0.031386627,0.032629,0.033837937,0.035016832,0.036096212,0.03717087,0.038243509,0.039314796,0.040385627,0.041458217,0.042543821,0.043629483,0.044703663,0.045758412,0.046789372,0.047795465,0.048752738,0.049685542,0.050587007,0.051451681,0.052275778,0.053057247,0.053795656,0.054491958,0.055148226,0.055767395,0.056353027,0.05690913,0.057439419,0.057947011,0.058435706,0.058907347,0.059362859,0.059802908,0.060228256,0.060639918,0.06103922,0.061427778,0.06180746,0.062180331,0.062563261,0.06293873,0.063301981,0.063649888,0.063980673,0.064293684,0.064589207,0.064868285,0.065132562,0.065384145,0.065625491,0.065859308,0.066069585,0.066280099,0.066492937,0.066708588,0.066926742,0.067146795,0.067368145,0.067590355,0.067813218,0.068036775,0.068261311,0.068487319,0.068716932,0.068952575,0.069193463,0.069438829,0.069688071,0.069940837,0.070197052,0.070456916,0.070720878,0.070989598,0.07126391,0.071544781,0.07185071,0.072160651,0.072474569,0.07279212,0.073112888,0.073436545,0.073762919,0.074092029,0.074424077,0.074759433,0.075098613,0.075442248,0.075780391,0.076116508,0.076441811,0.076750642,0.077039501,0.077306404,0.077550436,0.077771437,0.077969788,0.078146253,0.078301867,0.078437857
